,Sector,Date,Adj_Close
147,Basic Materials,2010-08-04,33.339177989959715
148,Basic Materials,2010-08-05,33.41891884803772
149,Basic Materials,2010-08-06,33.36966214179993
150,Basic Materials,2010-08-09,33.58129148483276
151,Basic Materials,2010-08-10,33.26464915275574
152,Basic Materials,2010-08-11,32.31728196144104
153,Basic Materials,2010-08-12,32.32101306915283
154,Basic Materials,2010-08-13,32.24397058486939
155,Basic Materials,2010-08-16,32.292974901199344
156,Basic Materials,2010-08-17,33.09167251586914
157,Basic Materials,2010-08-18,33.301372337341306
158,Basic Materials,2010-08-19,32.60332851409912
159,Basic Materials,2010-08-20,32.58413243293762
160,Basic Materials,2010-08-23,32.40763878822327
161,Basic Materials,2010-08-24,31.647465562820436
162,Basic Materials,2010-08-25,31.757435655593873
163,Basic Materials,2010-08-26,31.81528525352478
164,Basic Materials,2010-08-27,32.65173764228821
165,Basic Materials,2010-08-30,32.164448595047
166,Basic Materials,2010-08-31,32.39448909759521
167,Basic Materials,2010-09-01,33.16573820114136
168,Basic Materials,2010-09-02,33.54147324562073
169,Basic Materials,2010-09-03,33.83074541091919
170,Basic Materials,2010-09-07,33.60262680053711
171,Basic Materials,2010-09-08,33.76636972427368
172,Basic Materials,2010-09-09,33.59309020042419
173,Basic Materials,2010-09-10,33.68264312744141
174,Basic Materials,2010-09-13,34.17881207466125
175,Basic Materials,2010-09-14,34.27367191314697
176,Basic Materials,2010-09-15,34.276982927322386
177,Basic Materials,2010-09-16,34.565365886688234
178,Basic Materials,2010-09-17,34.5184109210968
179,Basic Materials,2010-09-20,34.858454656600955
180,Basic Materials,2010-09-21,34.78385353088379
181,Basic Materials,2010-09-22,34.79564776420593
182,Basic Materials,2010-09-23,34.49302897453308
183,Basic Materials,2010-09-24,35.18624396324158
184,Basic Materials,2010-09-27,35.1378333568573
185,Basic Materials,2010-09-28,35.35170178413391
186,Basic Materials,2010-09-29,35.22819457054138
187,Basic Materials,2010-09-30,35.08655686378479
188,Basic Materials,2010-10-01,35.39677896499634
189,Basic Materials,2010-10-04,35.018536472320555
190,Basic Materials,2010-10-05,35.91725678443909
191,Basic Materials,2010-10-06,36.09688582420349
192,Basic Materials,2010-10-07,35.7625292301178
193,Basic Materials,2010-10-08,36.3332338809967
194,Basic Materials,2010-10-11,36.373047018051146
195,Basic Materials,2010-10-12,36.41759133338928
196,Basic Materials,2010-10-13,36.802893495559694
197,Basic Materials,2010-10-14,36.503471279144286
198,Basic Materials,2010-10-15,36.5756899356842
199,Basic Materials,2010-10-18,36.53832650184631
200,Basic Materials,2010-10-19,35.733034467697145
201,Basic Materials,2010-10-20,36.4525013923645
202,Basic Materials,2010-10-21,36.54176459312439
203,Basic Materials,2010-10-22,36.429746055603026
204,Basic Materials,2010-10-25,37.07130708694458
205,Basic Materials,2010-10-26,37.11366443634033
206,Basic Materials,2010-10-27,36.6568790435791
207,Basic Materials,2010-10-28,36.755443286895755
208,Basic Materials,2010-10-29,37.012684154510495
209,Basic Materials,2010-11-01,37.00060567855835
210,Basic Materials,2010-11-02,37.50445890426636
211,Basic Materials,2010-11-03,37.351623916625975
212,Basic Materials,2010-11-04,38.37095446586609
213,Basic Materials,2010-11-05,38.62024011611938
214,Basic Materials,2010-11-08,38.87834219932556
215,Basic Materials,2010-11-09,38.35300998687744
216,Basic Materials,2010-11-10,38.53344812393188
217,Basic Materials,2010-11-11,38.777809858322144
218,Basic Materials,2010-11-12,37.848156213760376
219,Basic Materials,2010-11-15,37.49149932861328
220,Basic Materials,2010-11-16,36.816631364822385
221,Basic Materials,2010-11-17,36.94631218910217
222,Basic Materials,2010-11-18,37.689545440673825
223,Basic Materials,2010-11-19,37.900904941558835
224,Basic Materials,2010-11-22,38.017543172836305
225,Basic Materials,2010-11-23,37.51315846443176
226,Basic Materials,2010-11-24,38.209077215194704
227,Basic Materials,2010-11-26,37.79409193992615
228,Basic Materials,2010-11-29,37.805768203735354
229,Basic Materials,2010-11-30,37.74601526260376
230,Basic Materials,2010-12-01,38.712262296676634
231,Basic Materials,2010-12-02,39.057443618774414
232,Basic Materials,2010-12-03,39.294889736175534
233,Basic Materials,2010-12-06,39.280461168289186
234,Basic Materials,2010-12-07,39.38804135322571
235,Basic Materials,2010-12-08,39.10234270095825
236,Basic Materials,2010-12-09,39.30190024375916
237,Basic Materials,2010-12-10,39.58734683990478
238,Basic Materials,2010-12-13,39.72341089248657
239,Basic Materials,2010-12-14,39.90517435073853
240,Basic Materials,2010-12-15,39.768074893951415
241,Basic Materials,2010-12-16,40.05941638946533
242,Basic Materials,2010-12-17,40.15343599319458
243,Basic Materials,2010-12-20,40.24385838508606
244,Basic Materials,2010-12-21,40.6243058681488
245,Basic Materials,2010-12-22,40.57097315788269
246,Basic Materials,2010-12-23,40.68879714012146
247,Basic Materials,2010-12-27,40.70905599594116
248,Basic Materials,2010-12-28,40.776458168029784
249,Basic Materials,2010-12-29,41.11863021850586
250,Basic Materials,2010-12-30,41.08997097015381
251,Basic Materials,2010-12-31,41.088740491867064
252,Basic Materials,2011-01-03,41.2706955909729
253,Basic Materials,2011-01-04,40.522701025009155
254,Basic Materials,2011-01-05,40.443635606765746
255,Basic Materials,2011-01-06,40.18918628692627
256,Basic Materials,2011-01-07,40.08144736289978
257,Basic Materials,2011-01-10,40.1917266368866
258,Basic Materials,2011-01-11,40.39177498817444
259,Basic Materials,2011-01-12,40.98535804748535
260,Basic Materials,2011-01-13,40.7594322681427
261,Basic Materials,2011-01-14,40.96985378265381
262,Basic Materials,2011-01-18,41.31568245887756
263,Basic Materials,2011-01-19,40.23337378501892
264,Basic Materials,2011-01-20,39.692960786819455
265,Basic Materials,2011-01-21,39.698035907745364
266,Basic Materials,2011-01-24,40.113615942001346
267,Basic Materials,2011-01-25,40.0667471408844
268,Basic Materials,2011-01-26,40.62165098190307
269,Basic Materials,2011-01-27,40.40664238929749
270,Basic Materials,2011-01-28,39.86049518585205
271,Basic Materials,2011-01-31,40.4716073513031
272,Basic Materials,2011-02-01,41.41379241943359
273,Basic Materials,2011-02-02,41.38160433769226
274,Basic Materials,2011-02-03,41.50649361610412
275,Basic Materials,2011-02-04,41.511734914779666
276,Basic Materials,2011-02-07,41.83007378578186
277,Basic Materials,2011-02-08,42.081186294555664
278,Basic Materials,2011-02-09,41.677273988723755
279,Basic Materials,2011-02-10,41.74320340156555
280,Basic Materials,2011-02-11,42.08946785926819
281,Basic Materials,2011-02-14,42.35689821243286
282,Basic Materials,2011-02-15,41.90454435348511
283,Basic Materials,2011-02-16,42.61268320083618
284,Basic Materials,2011-02-17,42.87433376312256
285,Basic Materials,2011-02-18,42.62504324913025
286,Basic Materials,2011-02-22,41.15310192108154
287,Basic Materials,2011-02-23,40.91254687309265
288,Basic Materials,2011-02-24,40.679835653305055
289,Basic Materials,2011-02-25,41.36845536231995
290,Basic Materials,2011-02-28,41.82329387664795
291,Basic Materials,2011-03-01,41.02188935279846
292,Basic Materials,2011-03-02,41.11357440948486
293,Basic Materials,2011-03-03,41.875515365600585
294,Basic Materials,2011-03-04,41.562493896484376
295,Basic Materials,2011-03-07,40.86790895462036
296,Basic Materials,2011-03-08,41.18343997001648
297,Basic Materials,2011-03-09,40.737507820129395
298,Basic Materials,2011-03-10,39.8998517036438
299,Basic Materials,2011-03-11,40.36049451828003
300,Basic Materials,2011-03-14,40.394884777069095
301,Basic Materials,2011-03-15,40.26172952651977
302,Basic Materials,2011-03-16,39.49828104972839
303,Basic Materials,2011-03-17,40.09340319633484
304,Basic Materials,2011-03-18,40.24705696105957
305,Basic Materials,2011-03-21,40.876632118225096
306,Basic Materials,2011-03-22,40.68521513938904
307,Basic Materials,2011-03-23,41.19281868934631
308,Basic Materials,2011-03-24,41.66276445388794
309,Basic Materials,2011-03-25,41.96440148353577
310,Basic Materials,2011-03-28,41.73599414825439
311,Basic Materials,2011-03-29,42.15364818572998
312,Basic Materials,2011-03-30,42.631281232833864
313,Basic Materials,2011-03-31,42.68884387016296
314,Basic Materials,2011-04-01,43.02570858001709
315,Basic Materials,2011-04-04,43.29666309356689
316,Basic Materials,2011-04-05,43.70422248840332
317,Basic Materials,2011-04-06,43.58637976646423
318,Basic Materials,2011-04-07,43.494540500640866
319,Basic Materials,2011-04-08,43.282125568389894
320,Basic Materials,2011-04-11,42.75642681121826
321,Basic Materials,2011-04-12,42.13618116378784
322,Basic Materials,2011-04-13,42.06098794937134
323,Basic Materials,2011-04-14,42.097141122817995
324,Basic Materials,2011-04-15,42.301654767990115
325,Basic Materials,2011-04-18,41.83156757354736
326,Basic Materials,2011-04-19,42.53298468589783
327,Basic Materials,2011-04-20,43.25774326324463
328,Basic Materials,2011-04-21,43.747423028945924
329,Basic Materials,2011-04-25,43.836656999588016
330,Basic Materials,2011-04-26,44.17441067695618
331,Basic Materials,2011-04-27,44.10675163269043
332,Basic Materials,2011-04-28,44.1199013710022
333,Basic Materials,2011-04-29,44.415196895599365
334,Basic Materials,2011-05-02,44.08668937683105
335,Basic Materials,2011-05-03,43.37997169494629
336,Basic Materials,2011-05-04,42.70157685279846
337,Basic Materials,2011-05-05,42.34907994270325
338,Basic Materials,2011-05-06,42.59386143684387
339,Basic Materials,2011-05-09,43.06675496101379
340,Basic Materials,2011-05-10,43.59838705062866
341,Basic Materials,2011-05-11,42.71699366569519
342,Basic Materials,2011-05-12,42.56683921813965
343,Basic Materials,2011-05-13,42.119076824188234
344,Basic Materials,2011-05-16,41.948680830001834
345,Basic Materials,2011-05-17,41.675550842285155
346,Basic Materials,2011-05-18,42.44421358108521
347,Basic Materials,2011-05-19,42.39262976646423
348,Basic Materials,2011-05-20,42.01263093948364
349,Basic Materials,2011-05-23,41.60136880874634
350,Basic Materials,2011-05-24,41.74516983032227
351,Basic Materials,2011-05-25,42.17084631919861
352,Basic Materials,2011-05-26,42.26135511398316
353,Basic Materials,2011-05-27,42.84022641181946
354,Basic Materials,2011-05-31,43.308810567855836
355,Basic Materials,2011-06-01,42.09893465042114
356,Basic Materials,2011-06-02,42.05204916000366
357,Basic Materials,2011-06-03,41.41395673751831
358,Basic Materials,2011-06-06,40.923692560195924
359,Basic Materials,2011-06-07,41.0624614238739
360,Basic Materials,2011-06-08,40.732026195526124
361,Basic Materials,2011-06-09,41.355287885665895
362,Basic Materials,2011-06-10,40.78708209991455
363,Basic Materials,2011-06-13,40.67332773208618
364,Basic Materials,2011-06-14,41.56175560951233
365,Basic Materials,2011-06-15,40.732916593551636
366,Basic Materials,2011-06-16,40.365783500671384
367,Basic Materials,2011-06-17,40.29371743202209
368,Basic Materials,2011-06-20,40.6985860824585
369,Basic Materials,2011-06-21,41.74788188934326
370,Basic Materials,2011-06-22,41.577700567245486
371,Basic Materials,2011-06-23,41.482374811172484
372,Basic Materials,2011-06-24,41.182364749908444
373,Basic Materials,2011-06-27,41.2497597694397
374,Basic Materials,2011-06-28,41.892755317687985
375,Basic Materials,2011-06-29,42.42196564674377
376,Basic Materials,2011-06-30,42.73175764083862
377,Basic Materials,2011-07-01,43.170761060714725
378,Basic Materials,2011-07-05,43.20450701713562
379,Basic Materials,2011-07-06,43.240088844299315
380,Basic Materials,2011-07-07,43.782635641098025
381,Basic Materials,2011-07-08,43.48042492866516
382,Basic Materials,2011-07-11,42.44758539199829
383,Basic Materials,2011-07-12,42.358893394470215
384,Basic Materials,2011-07-13,42.59348759651184
385,Basic Materials,2011-07-14,42.14492712020874
386,Basic Materials,2011-07-15,42.44576177597046
387,Basic Materials,2011-07-18,41.94086012840271
388,Basic Materials,2011-07-19,42.60034732818603
389,Basic Materials,2011-07-20,42.46630568504334
390,Basic Materials,2011-07-21,43.22519149780273
391,Basic Materials,2011-07-22,42.93362030982971
392,Basic Materials,2011-07-25,42.861386394500734
393,Basic Materials,2011-07-26,42.51252527236939
394,Basic Materials,2011-07-27,41.6290922164917
395,Basic Materials,2011-07-28,41.52481331825256
396,Basic Materials,2011-07-29,41.338462591171265
397,Basic Materials,2011-08-01,41.2626832485199
398,Basic Materials,2011-08-02,39.72834534645081
399,Basic Materials,2011-08-03,39.99963774681091
400,Basic Materials,2011-08-04,37.642833614349364
401,Basic Materials,2011-08-05,37.46152272224426
402,Basic Materials,2011-08-08,34.884567213058475
403,Basic Materials,2011-08-09,36.62591142654419
404,Basic Materials,2011-08-10,35.26865630149841
405,Basic Materials,2011-08-11,37.07896723747253
406,Basic Materials,2011-08-12,37.387578678131106
407,Basic Materials,2011-08-15,38.173926734924315
408,Basic Materials,2011-08-16,37.49142851829529
409,Basic Materials,2011-08-17,37.372720909118655
410,Basic Materials,2011-08-18,35.1217737197876
411,Basic Materials,2011-08-19,34.57243962287903
412,Basic Materials,2011-08-22,34.69141302108765
413,Basic Materials,2011-08-23,35.95222702026367
414,Basic Materials,2011-08-24,36.48173265457153
415,Basic Materials,2011-08-25,36.194167900085446
416,Basic Materials,2011-08-26,37.15885615348816
417,Basic Materials,2011-08-29,38.52381634712219
418,Basic Materials,2011-08-30,38.78547291755676
419,Basic Materials,2011-08-31,38.76180596351624
420,Basic Materials,2011-09-01,38.24812226295471
421,Basic Materials,2011-09-02,37.32190299034119
422,Basic Materials,2011-09-06,37.33938241004944
423,Basic Materials,2011-09-07,38.165491819381714
424,Basic Materials,2011-09-08,37.782525634765626
425,Basic Materials,2011-09-09,36.53000011444092
426,Basic Materials,2011-09-12,36.33749432563782
427,Basic Materials,2011-09-13,36.96673946380615
428,Basic Materials,2011-09-14,37.47781038284302
429,Basic Materials,2011-09-15,37.998098611831665
430,Basic Materials,2011-09-16,38.13937306404114
431,Basic Materials,2011-09-19,37.54666533470154
432,Basic Materials,2011-09-20,37.241805744171145
433,Basic Materials,2011-09-21,35.623675632476804
434,Basic Materials,2011-09-22,34.00055334568024
435,Basic Materials,2011-09-23,33.94256212711334
436,Basic Materials,2011-09-26,35.082835006713864
437,Basic Materials,2011-09-27,35.80216493606567
438,Basic Materials,2011-09-28,34.416787600517274
439,Basic Materials,2011-09-29,34.467987585067746
440,Basic Materials,2011-09-30,33.129408144950865
441,Basic Materials,2011-10-03,32.36473906040192
442,Basic Materials,2011-10-04,33.36226341724396
443,Basic Materials,2011-10-05,34.600314140319824
444,Basic Materials,2011-10-06,35.300622367858885
445,Basic Materials,2011-10-07,34.75263895988464
446,Basic Materials,2011-10-10,36.220774221420285
447,Basic Materials,2011-10-11,36.33596363067627
448,Basic Materials,2011-10-12,36.78702030181885
449,Basic Materials,2011-10-13,36.596484422683716
450,Basic Materials,2011-10-14,37.48353652954101
451,Basic Materials,2011-10-17,36.40011353492737
452,Basic Materials,2011-10-18,37.21562933921814
453,Basic Materials,2011-10-19,36.0473858833313
454,Basic Materials,2011-10-20,36.369246578216554
455,Basic Materials,2011-10-21,37.39608149528503
456,Basic Materials,2011-10-24,38.18365592956543
457,Basic Materials,2011-10-25,37.50547366142273
458,Basic Materials,2011-10-26,38.345205307006836
459,Basic Materials,2011-10-27,40.10315837860107
460,Basic Materials,2011-10-28,40.222547149658205
461,Basic Materials,2011-10-31,38.63453583717346
462,Basic Materials,2011-11-01,37.568124294281006
463,Basic Materials,2011-11-02,38.42813544273376
464,Basic Materials,2011-11-03,39.409355354309085
465,Basic Materials,2011-11-04,39.27396473884583
466,Basic Materials,2011-11-07,39.54431176185608
467,Basic Materials,2011-11-08,39.781529664993286
468,Basic Materials,2011-11-09,37.971051406860354
469,Basic Materials,2011-11-10,38.45552582740784
470,Basic Materials,2011-11-11,39.26678442955017
471,Basic Materials,2011-11-14,38.981053304672244
472,Basic Materials,2011-11-15,38.93164801597595
473,Basic Materials,2011-11-16,38.21846237182617
474,Basic Materials,2011-11-17,37.116759586334226
475,Basic Materials,2011-11-18,37.31756587028504
476,Basic Materials,2011-11-21,36.849779748916625
477,Basic Materials,2011-11-22,36.623419523239136
478,Basic Materials,2011-11-23,35.6313136100769
479,Basic Materials,2011-11-25,35.58586120605469
480,Basic Materials,2011-11-28,36.80236897468567
481,Basic Materials,2011-11-29,36.86546516418457
482,Basic Materials,2011-11-30,39.02690544128418
483,Basic Materials,2011-12-01,38.69616937637329
484,Basic Materials,2011-12-02,38.383246946334836
485,Basic Materials,2011-12-05,38.694254636764526
486,Basic Materials,2011-12-06,38.98814067840576
487,Basic Materials,2011-12-07,39.0720935344696
488,Basic Materials,2011-12-08,37.991077184677124
489,Basic Materials,2011-12-09,38.48586664199829
490,Basic Materials,2011-12-12,38.02638030052185
491,Basic Materials,2011-12-13,37.605567598342894
492,Basic Materials,2011-12-14,36.93581862449646
493,Basic Materials,2011-12-15,37.267201566696166
494,Basic Materials,2011-12-16,37.62895669937134
495,Basic Materials,2011-12-19,36.9849826335907
496,Basic Materials,2011-12-20,38.33181781768799
497,Basic Materials,2011-12-21,38.41707653999329
498,Basic Materials,2011-12-22,38.68971395492554
499,Basic Materials,2011-12-23,39.11518015861511
500,Basic Materials,2011-12-27,39.189131832122804
501,Basic Materials,2011-12-28,38.30626463890076
502,Basic Materials,2011-12-29,38.83537907600403
503,Basic Materials,2011-12-30,38.821148777008055
504,Basic Materials,2012-01-03,39.7090678691864
505,Basic Materials,2012-01-04,39.92837920188904
506,Basic Materials,2012-01-05,39.886013460159305
507,Basic Materials,2012-01-06,39.781958198547365
508,Basic Materials,2012-01-09,39.78719615936279
509,Basic Materials,2012-01-10,40.5564522266388
510,Basic Materials,2012-01-11,40.954342699050905
511,Basic Materials,2012-01-12,41.65613627433777
512,Basic Materials,2012-01-13,41.478876972198485
513,Basic Materials,2012-01-17,41.58808445930481
514,Basic Materials,2012-01-18,42.143282127380374
515,Basic Materials,2012-01-19,42.20484619140625
516,Basic Materials,2012-01-20,42.137473011016844
517,Basic Materials,2012-01-23,42.081784343719484
518,Basic Materials,2012-01-24,42.10269522666931
519,Basic Materials,2012-01-25,42.57635736465454
520,Basic Materials,2012-01-26,42.53206553459167
521,Basic Materials,2012-01-27,42.902543783187866
522,Basic Materials,2012-01-30,42.917029762268065
523,Basic Materials,2012-01-31,42.94979085922241
524,Basic Materials,2012-02-01,43.48097271919251
525,Basic Materials,2012-02-02,43.30624098777771
526,Basic Materials,2012-02-03,43.98388204574585
527,Basic Materials,2012-02-06,44.08173007965088
528,Basic Materials,2012-02-07,44.01033320426941
529,Basic Materials,2012-02-08,44.1124972820282
530,Basic Materials,2012-02-09,44.28263816833496
531,Basic Materials,2012-02-10,43.5845091342926
532,Basic Materials,2012-02-13,43.85303497314453
533,Basic Materials,2012-02-14,43.56727466583252
534,Basic Materials,2012-02-15,43.572796964645384
535,Basic Materials,2012-02-16,44.15083127021789
536,Basic Materials,2012-02-17,44.23623490333557
537,Basic Materials,2012-02-21,44.31731643676758
538,Basic Materials,2012-02-22,44.18162679672241
539,Basic Materials,2012-02-23,44.36133518218994
540,Basic Materials,2012-02-24,44.272691869735716
541,Basic Materials,2012-02-27,44.39737114906311
542,Basic Materials,2012-02-28,44.35876817703247
543,Basic Materials,2012-02-29,43.657720279693606
544,Basic Materials,2012-03-01,43.956553888320926
545,Basic Materials,2012-03-02,43.70181965827942
546,Basic Materials,2012-03-05,42.99720840454101
547,Basic Materials,2012-03-06,42.00167498588562
548,Basic Materials,2012-03-07,42.35443811416626
549,Basic Materials,2012-03-08,43.06167244911194
550,Basic Materials,2012-03-09,43.10232892036438
551,Basic Materials,2012-03-12,42.84262762069702
552,Basic Materials,2012-03-13,43.55973896980286
553,Basic Materials,2012-03-14,43.30500917434692
554,Basic Materials,2012-03-15,43.55768518447876
555,Basic Materials,2012-03-16,43.68169016838074
556,Basic Materials,2012-03-19,43.81255807876587
557,Basic Materials,2012-03-20,43.57719841003418
558,Basic Materials,2012-03-21,43.581834363937375
559,Basic Materials,2012-03-22,42.85692172050476
560,Basic Materials,2012-03-23,43.30235528945923
561,Basic Materials,2012-03-26,43.92885127067566
562,Basic Materials,2012-03-27,43.947173261642455
563,Basic Materials,2012-03-28,43.359172916412355
564,Basic Materials,2012-03-29,43.393737936019896
565,Basic Materials,2012-03-30,43.573133611679076
566,Basic Materials,2012-04-02,44.134559345245364
567,Basic Materials,2012-04-03,43.73546786308289
568,Basic Materials,2012-04-04,43.20377359390259
569,Basic Materials,2012-04-05,43.08844428062439
570,Basic Materials,2012-04-09,42.54382591247558
571,Basic Materials,2012-04-10,41.6302143573761
572,Basic Materials,2012-04-11,42.070371866226196
573,Basic Materials,2012-04-12,43.16764869689941
574,Basic Materials,2012-04-13,42.75011715888977
575,Basic Materials,2012-04-16,42.90859980583191
576,Basic Materials,2012-04-17,43.546269273757936
577,Basic Materials,2012-04-18,43.298352766036984
578,Basic Materials,2012-04-19,43.194514465332034
579,Basic Materials,2012-04-20,43.31683115959167
580,Basic Materials,2012-04-23,42.831340074539185
581,Basic Materials,2012-04-24,42.60988917350769
