,Date,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
28,2010-02-12,32.250793406837865,13.299898594617844,41.88919449349245,22.17752272942487,32.00805044174194,27.06092712571544,30.46418858396596,26.04897289642921,25.601861822194067,21.48651684307661,17.114742057076818
29,2010-02-16,32.936889698630885,13.482488065958023,42.65750177204609,22.503934748032513,32.94357363382975,27.568783087115133,30.732373007412615,26.537198283122137,26.240801112405187,21.943166482644003,17.427767580953137
30,2010-02-17,33.02353296781841,13.630126744508743,42.91735718647639,22.686695351320154,32.919057316250274,27.62565358608,31.01798777744688,26.706083349081187,26.46434842306992,22.10653009766438,17.39746807361471
31,2010-02-18,33.243004045988386,13.717545211315155,43.187290370464325,22.86309321487651,33.09006616804335,27.70092043569011,31.076675082075184,26.950451726179857,26.73113984075086,22.302145371671582,17.50010350654865
32,2010-02-19,33.389669970462194,13.782364219427109,43.24794578552246,22.918378304032718,33.23668093151517,27.942107504413976,31.076005421835802,27.125542879104614,26.823016084473707,22.205182966638784,17.749866822670246
33,2010-02-22,33.30211488824142,13.718835175037384,43.170777037739754,22.85642189839307,32.67616944842868,28.14323998651197,31.101261064924042,27.166908234816333,26.855920446330103,22.10521264154403,17.634910328634852
34,2010-02-23,32.72931937167519,13.609743237495422,42.6494655162096,22.7246075517991,32.047042740715874,27.7850291075245,30.862131694267536,26.901026557042048,26.641923139835225,21.687920714988085,17.48694266121963
35,2010-02-24,32.74213203630949,13.677309781312943,42.96227849026521,22.881951023550595,32.25591993331909,28.194502442113816,31.089150913830462,27.133410365764913,26.910207148255974,21.923040966518588,17.48388274784746
36,2010-02-25,32.78430230993973,13.65674439072609,42.943269381920494,22.916272584129782,32.277779526180694,28.083870034064017,31.065176030685162,27.105944189658533,27.036136364114697,21.813559733453346,17.421435043729584
37,2010-02-26,32.71817809657047,13.710903763771057,43.4708202034235,22.87008285522461,32.361493057674835,28.165716236637486,31.106124470973835,27.241928005218504,27.02227021907938,21.866070893944286,17.28507236776681
38,2010-03-01,33.09562442177221,13.88764837384224,44.15931930144628,23.039303386912625,32.747267193264435,28.30639850708746,31.714879969070697,27.654975487635685,27.322124785390393,22.290527238220466,17.480832815170288
39,2010-03-02,33.45566819843493,13.954018265008926,44.31905445456505,23.137139320373535,33.0946766005622,28.454799563654007,31.95950906030063,27.709941941041212,27.380803675487122,22.398727272377638,17.588513629189855
40,2010-03-03,33.73013039639122,14.006195932626724,44.30735673507055,23.131346667514126,33.22059864468045,28.40956259927442,31.878430728254646,27.753604932931754,27.2798601183398,22.403488118140423,17.56690442151037
41,2010-03-04,33.74935998414692,14.19489699602127,44.28784994781017,23.250019290867975,33.07523896959093,28.655307535202272,31.736740737125793,27.77671452302199,27.455463836933003,22.436624925644672,17.58899166666228
42,2010-03-05,34.36162185668945,14.430901676416397,45.30923495193323,23.421566787888022,33.69554773966471,29.17588355079774,32.17713332998341,28.224494438904983,28.11598720221684,22.681490759380527,17.771620026950178
43,2010-03-08,34.38714579532021,14.532579898834229,45.80157567063967,23.362417522598715,33.58231661054823,29.28425573149035,32.05742051683623,28.165753232515776,28.24467897415161,22.70601254603902,17.787177085876465
44,2010-03-09,34.23479060122841,14.651586532592773,45.67022670805454,23.3429780216778,33.61347113715278,29.29300338991227,32.048634730536364,28.364301802561833,28.35143081073103,22.704332003827954,17.743180447611316
45,2010-03-10,34.221717834472656,14.770462810993195,45.871188352505364,23.282451033592224,33.81296353869968,29.463901992767088,32.19020485055858,28.499897424991314,28.43901226438325,22.958531647432046,17.779579738090778
46,2010-03-11,34.30969705079731,14.803313434123993,45.86862391233444,23.34118968598983,33.77844031651815,29.60557375800225,32.33436152441748,28.541464655215922,28.616232345844136,23.036613505394733,17.832533523954194
47,2010-03-12,34.582535994680306,14.739461243152618,45.84221360087395,23.390699681113748,33.84370729658339,29.55981000392668,32.23525037847716,28.598729889209455,28.76168387511681,23.04521586269629,17.71466616926522
48,2010-03-15,34.477005306043125,14.704383075237274,45.5950420598189,23.473946571350098,33.44177744123671,29.576896771307915,32.25189782833231,28.622831590359027,28.636790144032446,22.96100287554694,17.80275115473517
49,2010-03-16,34.91451238331042,14.762203186750412,46.19580574333668,23.56979743172141,33.770433478885224,29.84862780570984,32.40165359809481,28.884455328721266,29.22274609269767,23.138655048901917,17.97001992422959
50,2010-03-17,35.353883040578744,14.884166330099106,46.58171534538269,23.72379847835092,34.056800259484184,30.275007620934517,32.49608050954753,29.02543912300697,29.554836930899786,23.346648001279988,18.034257411956787
51,2010-03-18,34.95540704225239,14.96181806921959,46.528549606601395,23.707709845374612,33.47772979736328,30.276863809554808,32.67609124348081,29.179394542253934,29.410245089695373,23.332190202884988,17.972189146896888
52,2010-03-19,34.61598742635626,14.860925406217575,46.20232172807058,23.698225575334884,33.065117094251846,30.072256676612362,32.61863195485082,28.965938215989333,29.179075405515473,23.06253661874865,17.9562990994289
53,2010-03-22,35.06196147517154,15.005049139261246,46.871158922712006,23.87983018510482,32.94884045918783,30.150428483563086,32.957608436716015,29.132506608963013,29.402672208588697,23.268354208742984,17.842053964220245
54,2010-03-23,35.329697608947754,15.10613426566124,47.016626020272575,24.071976219906528,33.23409371905856,30.28223096555279,33.07896722596267,29.4720279950362,29.342101820584002,23.542461711852276,17.91573458704455
55,2010-03-24,35.14012738278038,15.07584685087204,46.627162382006645,23.85287972758798,33.035609563191734,30.18385418384306,32.76802908552104,29.227149673608633,29.30338481376911,23.293222669695243,17.743118343682124
56,2010-03-25,34.43681275217157,15.048598021268845,46.973249062895775,23.71979864204631,32.33983188205295,30.291918458477145,32.76602327001506,29.103530139189502,29.177245172961005,23.26335326569979,17.619775451462843
57,2010-03-26,34.623290262724225,15.1121626496315,47.176858161886535,23.739830949727228,32.283775594499375,30.158020646341384,32.631574704729275,29.17056602698106,28.98297773558518,23.25263544965963,17.669047848931676
58,2010-03-29,35.061084044607064,15.129730761051178,47.24754715462526,23.859917023602655,32.9298718240526,30.30659892097596,32.95506153024476,29.418784042505116,29.157013843799458,23.342045764454074,17.891977343065985
59,2010-03-30,35.12230155342504,15.217854470014572,47.360269705454506,23.905116817530462,32.994381745656334,30.16940951731897,33.10974232081709,29.46248215161837,29.192998228401972,23.426860797600668,17.898141869183245
60,2010-03-31,35.032639704252546,15.09071633219719,46.654656226436295,23.737643290968503,33.22306336296929,30.139290551985464,32.92744110370504,29.28440424845769,28.95789414438708,23.283469323252067,17.82327837779604
61,2010-04-01,35.542840104354056,15.232531517744064,46.82772968709469,23.88634248340831,33.96792867448595,30.248576960256024,33.18951599351291,29.435886034598717,29.08631658554077,23.333041171558566,18.03677328701677
62,2010-04-05,35.894059683147226,15.43087151646614,47.623302648464836,23.846087897525113,34.687895933787026,30.461260526410996,33.26729674174868,29.728185554651112,29.69495945963366,23.710633371697096,18.124657014320636
63,2010-04-06,35.87887543126156,15.474775850772858,47.576961532235146,23.836745689896976,34.735575675964355,30.518769321903104,33.16255008352214,29.74981434895442,30.126875893823033,23.722681870226,18.298620585737556
64,2010-04-07,35.749733573512025,15.349038064479828,47.20569289227327,23.7575125764398,34.40875604417589,30.512211218956978,33.003998727634034,29.558045750397902,29.608848851302575,23.736268983512627,18.103742147314136
65,2010-04-08,35.860331987079825,15.469260662794113,47.231576681137085,23.761931889197406,34.67622401979234,30.710039877122448,32.905237839139744,29.6918157687554,29.636646648933148,23.656588249519224,18.00125866922839
66,2010-04-09,36.10191480736984,15.600648492574692,47.52929731706778,23.920905288527994,34.96782546573215,30.855356620204063,33.13856748054768,29.943478650313157,30.098628668949523,23.813040371801034,18.08187141089604
67,2010-04-12,36.03447040758635,15.64291575551033,47.75289077063402,23.988733389798334,35.08568398157755,31.00129440522963,33.04653282412167,29.98924951186547,29.910390557913946,23.9240395573319,18.139335796750824
68,2010-04-13,36.00848594464754,15.748828649520874,47.97532530128956,23.998204504742343,34.96781974368625,31.027462097906298,33.06449109932472,30.043931418198806,30.36741853582448,23.955725802749885,18.071935785227808
69,2010-04-14,36.369103481895046,15.93051940202713,49.034350310762726,24.07740792807411,35.4074846373664,31.628171101693184,33.248670820532176,30.374117235036998,30.287606913467933,24.4839718634965,18.075260894051915
70,2010-04-15,36.5745960536756,16.006052553653717,48.93712199230989,24.038887605947608,35.31601434283786,31.479356342746364,33.296647433576915,30.55478018613962,29.725252611883754,24.597038419520267,18.05248213636464
71,2010-04-16,36.207172544378984,15.747159630060196,48.35359077652296,24.005744632552652,34.64198398590088,30.46051461081351,33.05160745670055,30.12002353301415,29.2792219951235,24.31161392125927,17.8720633161479
72,2010-04-19,36.115704235277676,15.784022867679596,48.07547730207443,24.073509202283972,34.66053136189779,30.723835587501526,33.19468015637891,30.099510882450986,29.303686109082452,24.217608490928274,17.899406827729322
73,2010-04-20,36.439895378915885,16.079105585813522,48.55848538378874,24.169313325601465,35.58971791797214,31.01632894623664,33.48229539394379,30.349791148992686,29.818226699171394,24.48999725208908,18.098207227114973
74,2010-04-21,36.34402270066111,16.030526161193848,48.906688878933586,24.179626506917618,35.55271832148234,30.88979099642846,33.11594729176883,30.56325389421903,30.251324357657598,24.44941236933724,18.140868992641053
75,2010-04-22,36.79708410564222,16.26709669828415,49.94041029612223,24.274587441893186,35.66212198469374,31.172948352752194,32.91991105572931,30.90763022349431,30.548267117862043,24.759995853314635,18.163515337582293
76,2010-04-23,37.302185711107754,16.362735360860825,50.392327258984245,24.301697408451755,36.553158866034615,31.398250495233842,33.19445229398793,31.113092415149396,30.95471687974601,24.942971686847873,18.309506860272638
77,2010-04-26,37.24622686285721,16.426425278186798,50.156960452596344,24.251947914852817,36.40901597340902,30.80983926403907,32.82386683595592,31.135280345036435,31.304880898574304,24.854922065969372,18.235651443744526
78,2010-04-27,36.272033741599635,16.06917041540146,48.686833461125694,23.82023999270271,35.18365637461344,29.87474932209138,32.51624048167262,30.379136914473314,30.52785690899553,24.326173166759677,17.93527466675331
79,2010-04-28,35.2636332988739,16.06546199321747,48.53856865068277,23.92520545510685,35.52678245968289,30.092818037156135,32.859882926118786,30.531556646640485,30.54476474893504,24.342286979565856,18.09171881346867
80,2010-04-29,35.824585390090945,16.425223261117935,50.10181000828743,24.049756982747247,35.54802211125692,30.709940902648434,33.38640770007824,31.085196667451125,31.75228497077679,25.07161665744469,18.15508482373994
81,2010-04-30,35.30304899215698,16.270517259836197,48.8665696978569,23.91544252984664,35.327814473046196,29.982511843404463,32.98592257088628,30.429028408343974,30.92211363233369,24.417184624515595,18.247933091788457
82,2010-05-03,35.64772901535034,16.666507869958878,49.87762760619322,24.017526142737445,35.894100189208984,30.406532356815955,33.29273482026725,31.077003013170682,31.87605672047056,24.81207257216094,18.466553655163995
83,2010-05-04,34.29365501403809,16.23471960425377,48.28241133193175,23.749343388220844,34.81675783793131,29.631027337043516,32.729286551475525,30.047057419556836,31.278308539554992,24.111078416714903,18.137003619095374
84,2010-05-05,33.82664804458618,15.984202831983566,47.670913929740586,23.74885064012864,34.182590060763886,29.4962675340714,32.514188758258165,29.74912464435284,30.747290841464338,23.825818515214763,18.031966497158184
85,2010-05-06,32.898105669021604,15.523119479417801,46.078511476516724,23.256993903833276,33.03696425755819,28.51673106608852,31.661157061313762,28.790822630662184,29.676209910162562,23.028159624240438,17.512500647840827
86,2010-05-07,32.46859188079834,15.088688611984253,44.86282097299894,23.020303031977484,32.32343893580966,28.191459928789445,30.999395789771246,28.15005227969243,29.169100744970912,22.55519244905378,17.37016297208852
87,2010-05-10,34.0064172744751,15.79242593050003,47.68702610333761,23.651634475764105,33.96356646219889,29.428870547202326,32.05911245839349,29.768239784240723,31.068591282285492,23.726648604283568,17.865491283350977
88,2010-05-11,33.722836923599246,15.88802820444107,46.97472063203653,23.61892857271082,33.75924380620321,29.275536106478782,32.18885207998341,29.766435524133534,31.091517514195935,23.642498418933055,17.923913018456822
89,2010-05-12,34.410963439941405,16.03564789891243,47.82731081545353,23.89557366511401,34.32726187176175,29.71040783389922,32.7146744892515,30.478958217914286,31.516214091202308,24.19214638334806,18.108372359440246
90,2010-05-13,33.956888103485106,15.985632598400116,46.81635198990504,23.696342454237097,33.935334576500786,29.32298981758856,32.464415780429185,30.135689467650195,31.162257556257575,23.855227544659474,18.01933688130872
91,2010-05-14,33.264891386032104,15.640440106391907,46.03484066327413,23.49290624786826,33.15971167882284,28.610778147174464,31.88707610245409,29.52324640567486,30.338038707601612,23.317772738269117,17.858053766447924
92,2010-05-17,33.29142432212829,15.85469338297844,45.98924931883812,23.728065434624167,32.84013239542643,28.655797919919415,32.11399625498673,29.524678252293512,30.37424066148955,23.34152641452727,17.908921340416217
93,2010-05-18,33.005500078201294,15.569372475147247,45.32799895107746,23.614591843941632,32.59016932381524,27.93167002739445,31.850231581720813,29.10602831840515,29.679556156026905,22.942394758834215,17.763114616788666
94,2010-05-19,32.66471734046936,15.512473165988922,45.07999220987161,23.53816045031828,32.25127946005927,27.955481659981512,31.709151547530602,28.700485783356886,29.472158711532067,22.826744886695362,17.622110950535742
95,2010-05-20,31.263578176498413,14.877279311418533,43.50753142436346,22.90518880591673,30.692369805441963,26.740556528491357,30.56255331121642,27.35873681948735,28.11242337062441,22.014688245585706,17.066254188274517
96,2010-05-21,31.891839599609376,15.06885376572609,44.203940629959106,23.015686385771808,31.39686565928989,27.4715868273089,30.661592056011333,27.870743938592764,28.972783581963903,22.43653157695395,17.128944898473804
97,2010-05-24,31.559538459777833,14.929989129304886,43.97933407624563,22.913134981604184,30.574290884865654,26.845838531371086,30.55382736386924,27.470022267561692,28.457137568243617,22.14792592212802,16.98720151802589
98,2010-05-25,31.896603870391846,14.914477825164795,44.52128987510999,22.746634076623355,30.687556478712295,26.92744621922893,30.424205730701313,27.43183418053847,28.734666141970404,22.219437478018587,16.865941384743
99,2010-05-26,31.976444005966187,15.0003142952919,44.63751265903314,22.621555286295273,30.687947882546318,26.79500138759613,30.362580254160125,27.526943159103393,28.711582742888353,22.11396336750906,16.88312029838562
100,2010-05-27,33.24261951446533,15.460387945175171,46.14821101228396,23.11911970026353,32.12617580095927,27.85434610612931,31.265666275188842,28.458738327026367,30.044373775350635,23.045066507136234,17.223802500757678
101,2010-05-28,32.63176512718201,15.352034479379654,45.66101143260797,22.972613713320563,31.53815182050069,27.331964915798558,31.043825054990833,28.076514963003305,29.558126466027623,22.67670111968869,17.225208134486756
102,2010-06-01,31.880671977996826,15.04461720585823,44.80781053006649,22.894383879268872,30.161730104022556,26.78131927213361,30.602156355463226,27.469910357548642,28.953589258522822,22.148029350843586,16.84764129540016
103,2010-06-02,32.785586500167845,15.33852207660675,45.71964277327061,23.31521425527685,31.674330949783325,27.466638365099506,31.410796346335577,28.289789045774018,29.586466443949732,22.77324447670921,17.195390997261836
104,2010-06-03,32.54463801383972,15.455407291650772,45.88955943286419,23.387912119136136,32.042562325795494,27.446068675287307,31.666319522364386,28.479779823009785,29.56650262043394,23.161597140499804,17.361975587647535
105,2010-06-04,31.21464159488678,14.947293817996979,44.153064166506134,22.813892455662,30.81913163926866,26.488430373130306,30.542525348992182,27.148013617442203,28.086842224515717,22.32119150239913,16.84551114871584
106,2010-06-07,30.7557651758194,14.60047110915184,43.00494161248207,22.746408448499793,30.451723602082993,26.072017546622984,30.252486471472114,26.43361145899846,27.915891852872125,21.768711742807607,16.93298758309463
